"(Server Name, Domain)",Servers known in domain 
"('m.root-servers.net', 'info')","{'a2.info.afilias-nst.info.', 'b0.info.afilias-nst.org.', 'd0.info.afilias-nst.org.', 'a0.info.afilias-nst.info.', 'c0.info.afilias-nst.info.', 'b2.info.afilias-nst.org.'}"
"('c.root-servers.net', 'info')","{'a2.info.afilias-nst.info.', 'b0.info.afilias-nst.org.', 'd0.info.afilias-nst.org.', 'a0.info.afilias-nst.info.', 'c0.info.afilias-nst.info.', 'b2.info.afilias-nst.org.'}"
"('a.root-servers.net', 'info')","{'a2.info.afilias-nst.info.', 'b0.info.afilias-nst.org.', 'd0.info.afilias-nst.org.', 'a0.info.afilias-nst.info.', 'c0.info.afilias-nst.info.', 'b2.info.afilias-nst.org.'}"
"('a2.info.afilias-nst.info.', 'info')","{'a2.info.afilias-nst.info.', 'b0.info.afilias-nst.org.', 'd0.info.afilias-nst.org.', 'a0.info.afilias-nst.info.', 'c0.info.afilias-nst.info.', 'b2.info.afilias-nst.org.'}"
"('b0.info.afilias-nst.org.', 'info')","{'a2.info.afilias-nst.info.', 'b0.info.afilias-nst.org.', 'd0.info.afilias-nst.org.', 'a0.info.afilias-nst.info.', 'c0.info.afilias-nst.info.', 'b2.info.afilias-nst.org.'}"
"('d0.info.afilias-nst.org.', 'info')","{'a2.info.afilias-nst.info.', 'b0.info.afilias-nst.org.', 'd0.info.afilias-nst.org.', 'a0.info.afilias-nst.info.', 'c0.info.afilias-nst.info.', 'b2.info.afilias-nst.org.'}"
"('a0.info.afilias-nst.info.', 'info')","{'a2.info.afilias-nst.info.', 'b0.info.afilias-nst.org.', 'd0.info.afilias-nst.org.', 'a0.info.afilias-nst.info.', 'c0.info.afilias-nst.info.', 'b2.info.afilias-nst.org.'}"
"('c0.info.afilias-nst.info.', 'info')","{'a2.info.afilias-nst.info.', 'b0.info.afilias-nst.org.', 'd0.info.afilias-nst.org.', 'a0.info.afilias-nst.info.', 'c0.info.afilias-nst.info.', 'b2.info.afilias-nst.org.'}"
"('b2.info.afilias-nst.org.', 'info')","{'a2.info.afilias-nst.info.', 'b0.info.afilias-nst.org.', 'd0.info.afilias-nst.org.', 'a0.info.afilias-nst.info.', 'c0.info.afilias-nst.info.', 'b2.info.afilias-nst.org.'}"
"('g.root-servers.net', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('e.root-servers.net', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('d.root-servers.net', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('i.root-servers.net', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('b.root-servers.net', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('j.root-servers.net', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('k.root-servers.net', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('l.root-servers.net', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('h.root-servers.net', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('f.root-servers.net', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('m.root-servers.net', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('c.root-servers.net', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('a.root-servers.net', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('c0.nic.me.', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('b2.nic.me.', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('a0.nic.me.', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('b0.nic.me.', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('a2.nic.me.', 'me')","{'c0.nic.me.', 'b2.nic.me.', 'a0.nic.me.', 'b0.nic.me.', 'a2.nic.me.'}"
"('g.root-servers.net', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('e.root-servers.net', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('d.root-servers.net', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('i.root-servers.net', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('b.root-servers.net', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('j.root-servers.net', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('k.root-servers.net', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('l.root-servers.net', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('h.root-servers.net', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('f.root-servers.net', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('m.root-servers.net', 'pt')","{'d.dns.pt.', 'a.dns.pt.', 'c.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'ns.dns.br.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('c.root-servers.net', 'pt')","{'d.dns.pt.', 'a.dns.pt.', 'ns2.nic.fr.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'ns.dns.br.', 'c.dns.pt.', 'e.dns.pt.'}"
"('a.root-servers.net', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('d.dns.pt.', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('a.dns.pt.', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('ns2.nic.fr.', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('f.dns.pt.', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('b.dns.pt.', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('g.dns.pt.', 'pt')","{'d.dns.pt.', 'a.dns.pt.', 'c.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'ns.dns.br.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('sns-pb.isc.org.', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('ns.dns.br.', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('c.dns.pt.', 'pt')","{'d.dns.pt.', 'ns.dns.br.', 'a.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'c.dns.pt.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('e.dns.pt.', 'pt')","{'d.dns.pt.', 'a.dns.pt.', 'c.dns.pt.', 'f.dns.pt.', 'b.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'ns.dns.br.', 'ns2.nic.fr.', 'e.dns.pt.'}"
"('g.root-servers.net', 'sg')","{'sg-ns.anycast.pch.net.', 'dsany2.sgnic.sg.', 'ns2.cuhk.edu.hk.', 'ns4.apnic.net.', 'dsany3.sgnic.sg.', 'dsany.sgnic.sg.'}"
"('e.root-servers.net', 'sg')","{'sg-ns.anycast.pch.net.', 'dsany3.sgnic.sg.', 'ns2.cuhk.edu.hk.', 'ns4.apnic.net.', 'dsany2.sgnic.sg.', 'dsany.sgnic.sg.'}"
"('d.root-servers.net', 'sg')","{'sg-ns.anycast.pch.net.', 'dsany3.sgnic.sg.', 'ns2.cuhk.edu.hk.', 'ns4.apnic.net.', 'dsany2.sgnic.sg.', 'dsany.sgnic.sg.'}"
"('i.root-servers.net', 'sg')","{'sg-ns.anycast.pch.net.', 'dsany2.sgnic.sg.', 'ns4.apnic.net.', 'ns2.cuhk.edu.hk.', 'dsany3.sgnic.sg.', 'dsany.sgnic.sg.'}"
"('b.root-servers.net', 'sg')","{'sg-ns.anycast.pch.net.', 'dsany2.sgnic.sg.', 'ns4.apnic.net.', 'ns2.cuhk.edu.hk.', 'dsany3.sgnic.sg.', 'dsany.sgnic.sg.'}"
"('j.root-servers.net', 'sg')","{'sg-ns.anycast.pch.net.', 'dsany3.sgnic.sg.', 'ns2.cuhk.edu.hk.', 'ns4.apnic.net.', 'dsany2.sgnic.sg.', 'dsany.sgnic.sg.'}"
"('k.root-servers.net', 'sg')","{'sg-ns.anycast.pch.net.', 'dsany3.sgnic.sg.', 'ns2.cuhk.edu.hk.', 'ns4.apnic.net.', 'dsany2.sgnic.sg.', 'dsany.sgnic.sg.'}"
"('l.root-servers.net', 'sg')","{'sg-ns.anycast.pch.net.', 'dsany3.sgnic.sg.', 'ns2.cuhk.edu.hk.', 'ns4.apnic.net.', 'dsany2.sgnic.sg.', 'dsany.sgnic.sg.'}"
"('h.root-servers.net', 'sg')","{'sg-ns.anycast.pch.net.', 'dsany3.sgnic.sg.', 'ns2.cuhk.edu.hk.', 'ns4.apnic.net.', 'dsany2.sgnic.sg.', 'dsany.sgnic.sg.'}"
"('f.root-servers.net', 'sg')","{'sg-ns.anycast.pch.net.', 'dsany3.sgnic.sg.', 'ns2.cuhk.edu.hk.', 'ns4.apnic.net.', 'dsany2.sgnic.sg.', 'dsany.sgnic.sg.'}"
"('m.root-servers.net', 'sg')","{'dsany2.sgnic.sg.', 'sg-ns.anycast.pch.net.', 'ns4.apnic.net.', 'ns2.cuhk.edu.hk.', 'dsany3.sgnic.sg.', 'dsany.sgnic.sg.'}"
"('c.root-servers.net', 'sg')","{'dsany2.sgnic.sg.', 'sg-ns.anycast.pch.net.', 'ns2.cuhk.edu.hk.', 'ns4.apnic.net.', 'dsany3.sgnic.sg.', 'dsany.sgnic.sg.'}"
"('a.root-servers.net', 'sg')","{'dsany2.sgnic.sg.', 'sg-ns.anycast.pch.net.', 'ns4.apnic.net.', 'ns2.cuhk.edu.hk.', 'dsany3.sgnic.sg.', 'dsany.sgnic.sg.'}"
"('dsany2.sgnic.sg.', 'sg')","{'sg-ns.anycast.pch.net.', 'dsany3.sgnic.sg.', 'ns2.cuhk.edu.hk.', 'ns4.apnic.net.', 'dsany2.sgnic.sg.', 'dsany.sgnic.sg.'}"
"('sg-ns.anycast.pch.net.', 'sg')","{'DSANY3.SGNIC.SG.', 'NS4.APNIC.NET.', 'DSANY.SGNIC.SG.', 'DSANY2.SGNIC.SG.', 'NS2.CUHK.EDU.HK.', 'SG-NS.ANYCAST.PCH.NET.'}"
"('ns2.cuhk.edu.hk.', 'sg')","{'DSANY3.SGNIC.SG.', 'NS4.APNIC.NET.', 'DSANY.SGNIC.SG.', 'DSANY2.SGNIC.SG.', 'NS2.CUHK.EDU.HK.', 'SG-NS.ANYCAST.PCH.NET.'}"
"('ns4.apnic.net.', 'sg')","{'DSANY3.SGNIC.SG.', 'NS4.APNIC.NET.', 'DSANY.SGNIC.SG.', 'DSANY2.SGNIC.SG.', 'NS2.CUHK.EDU.HK.', 'SG-NS.ANYCAST.PCH.NET.'}"
"('dsany3.sgnic.sg.', 'sg')","{'sg-ns.anycast.pch.net.', 'dsany3.sgnic.sg.', 'ns2.cuhk.edu.hk.', 'ns4.apnic.net.', 'dsany2.sgnic.sg.', 'dsany.sgnic.sg.'}"
"('dsany.sgnic.sg.', 'sg')","{'dsany3.sgnic.sg.', 'DSANY3.SGNIC.SG.', 'NS4.APNIC.NET.', 'DSANY.SGNIC.SG.', 'DSANY2.SGNIC.SG.', 'NS2.CUHK.EDU.HK.', 'dsany2.sgnic.sg.', 'dsany.sgnic.sg.', 'SG-NS.ANYCAST.PCH.NET.'}"
"('ns30.cdns.net.', 'gov.my')","{'ns30.cdns.net.', 'b.mynic.net.my.', 'b1.mynic.my.', 'ns2.cuhk.edu.hk.'}"
"('ns2.cuhk.edu.hk.', 'gov.my')","{'ns30.cdns.net.', 'b.mynic.net.my.', 'b1.mynic.my.', 'ns2.cuhk.edu.hk.'}"
"('a.mynic.net.my.', 'gov.my')","{'ns30.cdns.net.', 'b.mynic.net.my.', 'b1.mynic.my.', 'ns2.cuhk.edu.hk.'}"
"('a1.mynic.my.', 'gov.my')","{'ns30.cdns.net.', 'b.mynic.net.my.', 'b1.mynic.my.', 'ns2.cuhk.edu.hk.'}"
"('ns-my.nic.fr.', 'gov.my')","{'ns30.cdns.net.', 'b.mynic.net.my.', 'b1.mynic.my.', 'ns2.cuhk.edu.hk.'}"
"('b.mynic.net.my.', 'gov.my')","{'ns30.cdns.net.', 'b.mynic.net.my.', 'ns2.cuhk.edu.hk.', 'b1.mynic.my.'}"
"('b1.mynic.my.', 'gov.my')","{'ns30.cdns.net.', 'b.mynic.net.my.', 'ns2.cuhk.edu.hk.', 'b1.mynic.my.'}"
"('g.root-servers.net', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('e.root-servers.net', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('d.root-servers.net', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('i.root-servers.net', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('b.root-servers.net', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('j.root-servers.net', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('k.root-servers.net', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('l.root-servers.net', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('h.root-servers.net', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('f.root-servers.net', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('m.root-servers.net', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('c.root-servers.net', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('a.root-servers.net', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('i.registry.qa.', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('d.registry.qa.', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('b.registry.qa.', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('h.registry.qa.', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('e.registry.qa.', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('f.registry.qa.', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('c.registry.qa.', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('a.registry.qa.', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('g.registry.qa.', 'qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('i.registry.qa.', 'com.qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('d.registry.qa.', 'com.qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('b.registry.qa.', 'com.qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('h.registry.qa.', 'com.qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('e.registry.qa.', 'com.qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('f.registry.qa.', 'com.qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('c.registry.qa.', 'com.qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('a.registry.qa.', 'com.qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('g.registry.qa.', 'com.qa')","{'i.registry.qa.', 'd.registry.qa.', 'b.registry.qa.', 'h.registry.qa.', 'e.registry.qa.', 'f.registry.qa.', 'c.registry.qa.', 'a.registry.qa.', 'g.registry.qa.'}"
"('g.root-servers.net', 'ng')","{'ns2.nic.net.ng.', 'nsa.nic.net.ng.', 'ns5.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('e.root-servers.net', 'ng')","{'ns5.nic.net.ng.', 'nsa.nic.net.ng.', 'ns2.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('d.root-servers.net', 'ng')","{'ns5.nic.net.ng.', 'nsa.nic.net.ng.', 'ns2.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('i.root-servers.net', 'ng')","{'ns5.nic.net.ng.', 'nsa.nic.net.ng.', 'ns2.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('b.root-servers.net', 'ng')","{'ns2.nic.net.ng.', 'nsa.nic.net.ng.', 'ns5.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('j.root-servers.net', 'ng')","{'ns5.nic.net.ng.', 'nsa.nic.net.ng.', 'ns2.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('k.root-servers.net', 'ng')","{'ns5.nic.net.ng.', 'nsa.nic.net.ng.', 'ns2.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('l.root-servers.net', 'ng')","{'ns5.nic.net.ng.', 'nsa.nic.net.ng.', 'ns2.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('h.root-servers.net', 'ng')","{'ns5.nic.net.ng.', 'nsa.nic.net.ng.', 'ns2.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('f.root-servers.net', 'ng')","{'ns5.nic.net.ng.', 'nsa.nic.net.ng.', 'ns2.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('m.root-servers.net', 'ng')","{'ns5.nic.net.ng.', 'nsa.nic.net.ng.', 'ns2.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('c.root-servers.net', 'ng')","{'ns5.nic.net.ng.', 'nsa.nic.net.ng.', 'ns2.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('a.root-servers.net', 'ng')","{'ns2.nic.net.ng.', 'nsa.nic.net.ng.', 'ns5.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('ns5.nic.net.ng.', 'ng')","{'ns2.nic.net.ng.', 'nsa.nic.net.ng.', 'ns5.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('nsa.nic.net.ng.', 'ng')","{'ns2.nic.net.ng.', 'nsa.nic.net.ng.', 'ns5.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('ns2.nic.net.ng.', 'ng')","{'ns5.nic.net.ng.', 'nsa.nic.net.ng.', 'ns2.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('ns1.nic.net.ng.', 'ng')","{'ns5.nic.net.ng.', 'nsa.nic.net.ng.', 'ns2.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('ns5.nic.net.ng.', 'com.ng')","{'ns5.nic.net.ng.', 'nsa.nic.net.ng.', 'ns2.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('nsa.nic.net.ng.', 'com.ng')","{'ns2.nic.net.ng.', 'nsa.nic.net.ng.', 'ns5.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('ns2.nic.net.ng.', 'com.ng')","{'ns5.nic.net.ng.', 'nsa.nic.net.ng.', 'ns2.nic.net.ng.', 'ns1.nic.net.ng.'}"
"('ns1.nic.net.ng.', 'com.ng')","{'ns5.nic.net.ng.', 'nsa.nic.net.ng.', 'ns2.nic.net.ng.', 'ns1.nic.net.ng.'}"
