"(Server Name, Domain)",Servers known in domain
"('ns.twnic.net.', 'com.tw')","{'h.twnic.net.tw.', 'g.twnic.net.tw.', 'b.twnic.net.tw.', 'a.twnic.net.tw.', 'e.twnic.net.tw.', 'anytld.apnic.net.', 'i.dns.tw.', 'c.twnic.net.tw.', 'd.twnic.net.tw.', 'h.dns.tw.', 'f.twnic.net.tw.'}"
"('e.root-servers.net', 'za')","{'za-ns.anycast.pch.net.', 'nsza.is.co.za.', 'za1.dnsnode.net.', 'sns-pb.isc.org.'}"
"('j.root-servers.net', 'io')","{'ns-a1.io.', 'b0.nic.io.', 'a2.nic.io.', 'a0.nic.io.', 'ns-a3.io.', 'c0.nic.io.'}"
"('demand.alpha.aridns.net.au.', 'cash')","{'demand.beta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.gamma.aridns.net.au.', 'demand.delta.aridns.net.au.'}"
"('a.nic.ir.', 'ac.ir')","{'ns5.univie.ac.at.', 'a.nic.ir.', 'b.nic.ir.', 'ir.cctld.authdns.ripe.net.'}"
"('j.root-servers.net', 'ir')","{'ns5.univie.ac.at.', 'a.nic.ir.', 'b.nic.ir.', 'ir.cctld.authdns.ripe.net.'}"
"('b.gtld-servers.net.', 'godaddy.com')","{'a11-64.akam.net.', 'a9-67.akam.net.', 'a6-66.akam.net.', 'cns1.godaddy.com.', 'cns3.godaddy.com.', 'cns2.godaddy.com.', 'a8-67.akam.net.', 'a1-245.akam.net.', 'a20-65.akam.net.'}"
"('sns-pb.isc.org.', 'com.ph')",{'ph-tld-ns.dot.ph.'}
"('h.gtld-servers.net.', '163.com')","{'ns8.166.com.', 'ns6.nease.net.', 'ns5.nease.net.', 'ns2.166.com.', 'ns1.nease.net.', 'ns4.nease.net.', 'ns3.nease.net.'}"
"('nsb.nhs.uk.', 'nhs.uk')","{'nsb.nhs.uk.', 'nsa.nhs.uk.'}"
"('b.nic.fo.', 'fo')","{'d.nic.fo.', 'c.nic.fo.', 'b.nic.fo.', 'a.nic.fo.'}"
"('c.root-servers.net', 'club')","{'ns1.dns.nic.club.', 'ns4.dns.nic.club.', 'ns3.dns.nic.club.', 'ns6.dns.nic.club.', 'ns2.dns.nic.club.', 'ns5.dns.nic.club.'}"
"('a2.pr.afilias-nst.info.', 'com.pr')","{'a2.pr.afilias-nst.info.', 'c0.pr.afilias-nst.info.', 'b0.pr.afilias-nst.org.', 'd0.pr.afilias-nst.org.', 'a0.pr.afilias-nst.info.', 'b2.pr.afilias-nst.org.'}"
"('i.root-servers.net', 'pt')","{'ns.dns.br.', 'ns2.nic.fr.', 'f.dns.pt.', 'c.dns.pt.', 'g.dns.pt.', 'a.dns.pt.', 'e.dns.pt.', 'sns-pb.isc.org.', 'b.dns.pt.', 'd.dns.pt.'}"
"('b.dns.tw.', 'tw')","{'f.dns.tw.', 'ns.twnic.net.', 'b.dns.tw.', 'anytld.apnic.net.', 'a.dns.tw.', 'g.dns.tw.', 'e.dns.tw.', 'i.dns.tw.', 'd.dns.tw.', 'h.dns.tw.', 'c.dns.tw.'}"
"('f.root-servers.net', 'gd')","{'b.gd.dyntld.net.', 'a.gd.dyntld.net.', 'gd-ns.anycast.pch.net.'}"
"('b.root-servers.net', 'gd')","{'b.gd.dyntld.net.', 'a.gd.dyntld.net.', 'gd-ns.anycast.pch.net.'}"
"('x.hkirc.net.hk.', 'gov.hk')","{'w.hkirc.net.hk.', 'v.hkirc.net.hk.', 'z.hkirc.net.hk.', 'd.hkirc.net.hk.', 'y.hkirc.net.hk.', 't.hkirc.net.hk.', 'u.hkirc.net.hk.', 'c.hkirc.net.hk.', 'x.hkirc.net.hk.'}"
"('b.ns.dns.be.', 'be')","{'y.ns.dns.be.', 'd.ns.dns.be.', 'c.ns.dns.be.', 'b.ns.dns.be.', 'a.ns.dns.be.', 'x.ns.dns.be.'}"
"('b.thains.co.th.', 'th')","{'b.thains.co.th.', 'ns.thnic.net.', 'sfba.sns-pb.isc.org.', 'c.thains.co.th.', 'ams.sns-pb.isc.org.', 'a.thains.co.th.', 'p.thains.co.th.'}"
"('b.root-servers.net', 'vu')","{'efate.vanuatu.com.vu.', 'ns1-cctld.vunic.vu.', 'santo.vanuatu.com.vu.', 'anytld.apnic.net.', 'ns2-cctld.vunic.vu.', 'fork.sth.dnsnode.net.', 'rip.psg.com.'}"
"('cd1.ns.ua.', 'net.ua')","{'ns.sm.ua.', 'ns.dn.ua.', 'ns.kh.ua.', 'ba1.ns.ua.', 'nix.ns.ua.', 'ns.net.ua.', 'ns.zp.ua.', 'sns-pb.isc.org.', 'ho1.net.ua.'}"
"('d.nic.li.', 'li')","{'c.nic.li.', 'f.nic.li.', 'b.nic.li.', 'g.nic.li.', 'h.nic.li.', 'e.nic.li.', 'a.nic.li.', 'd.nic.li.'}"
"('h.gtld-servers.net.', 'feedblitz.com')","{'ns-20.awsdns-02.com.', 'ns-1069.awsdns-05.org.', 'ns-979.awsdns-58.net.', 'ns-1991.awsdns-56.co.uk.'}"
"('dyn2.cmc.iq.', 'edu.iq')","{'dyn2.cmc.iq.', 'nsp-anycast.cmc.iq.', 'ns1.cmc.iq.', 'dyn1.cmc.iq.', 'sns-pb.isc.org.'}"
"('l.root-servers.net', 'vu')","{'efate.vanuatu.com.vu.', 'ns1-cctld.vunic.vu.', 'santo.vanuatu.com.vu.', 'anytld.apnic.net.', 'ns2-cctld.vunic.vu.', 'fork.sth.dnsnode.net.', 'rip.psg.com.'}"
"('f.root-servers.net', 'ht')","{'charles.cdec.polymtl.ca.', 'ns.cocca.fr.', 'ht-ns.anycast.pch.net.', 'ns3.nic.fr.'}"
"('l.gtld-servers.net.', 'cnn.com')","{'ns-1086.awsdns-07.org.', 'ns-47.awsdns-05.com.', 'ns-1630.awsdns-11.co.uk.', 'ns-576.awsdns-08.net.'}"
"('m.root-servers.net', 'id')","{'c.dns.id.', 'b.dns.id.', 'd.dns.id.', 'e.dns.id.', 'ns4.apnic.net.'}"
"('lns41.nic.tr.', 'edu.tr')","{'lns42.nic.tr.', 'lns5.nic.tr.', 'lns22.nic.tr.', 'lns21.nic.tr.', 'lns41.nic.tr.'}"
"('l.gtld-servers.net.', 'engadget.com')","{'ns1.p132.dynect.net.', 'pdns120.ultradns.org.', 'ns3.p132.dynect.net.', 'pdns120.ultradns.biz.', 'pdns120.ultradns.net.', 'ns4.p132.dynect.net.', 'ns2.p132.dynect.net.', 'pdns120.ultradns.com.'}"
"('c.root-servers.net', 'ua')","{'cd1.ns.ua.', 'pch.ns.ua.', 'he1.ns.ua.', 'ho1.ns.ua.', 'sns-pb.isc.org.'}"
"('k.root-servers.net', 'net')","{'e.gtld-servers.net.', 'c.gtld-servers.net.', 'd.gtld-servers.net.', 'k.gtld-servers.net.', 'l.gtld-servers.net.', 'h.gtld-servers.net.', 'j.gtld-servers.net.', 'g.gtld-servers.net.', 'i.gtld-servers.net.', 'a.gtld-servers.net.', 'm.gtld-servers.net.', 'b.gtld-servers.net.', 'f.gtld-servers.net.'}"
"('i.root-servers.net', 'cz')","{'b.ns.nic.cz.', 'c.ns.nic.cz.', 'd.ns.nic.cz.', 'a.ns.nic.cz.'}"
"('d.root-servers.net', 'name')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac1.nstld.com.', 'ac3.nstld.com.'}"
"('l.root-servers.net', 'services')","{'demand.beta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.delta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('a.root-servers.net', 'to')","{'tonic.to.', 'colo.to.', 'singapore.tonic.to.', 'newyork.tonic.to.', 'frankfurt.tonic.to.'}"
"('i.root-servers.net', 'pk')","{'root-s.pknic.pk.', 'root-c1.pknic.pk.', 'ns3.pknic.net.pk.', 'root-e.pknic.pk.', 'n1.pknic.net.pk.', 'root-c2.pknic.pk.'}"
"('ns2.liquidtelecom.net.', 'org.zw')","{'ns1.telone.co.zw.', 'ns2.liquidtelecom.net.', 'ns2.telone.co.zw.', 'ns1.liquidtelecom.net.'}"
"('m.root-servers.net', 'tr')","{'ns31.nic.tr.', 'ns42.nic.tr.', 'ns91.nic.tr.', 'ns92.nic.tr.', 'ns22.nic.tr.', 'ns21.nic.tr.', 'ns41.nic.tr.'}"
"('b.dns.gandi.net.', 'forumcrea.com')","{'b.dns.gandi.net.', 'a.dns.gandi.net.', 'c.dns.gandi.net.'}"
"('l.root-servers.net', 'mobi')","{'a2.mobi.afilias-nst.info.', 'b0.mobi.afilias-nst.org.', 'b2.mobi.afilias-nst.org.', 'd0.mobi.afilias-nst.org.', 'c0.mobi.afilias-nst.info.', 'a0.mobi.afilias-nst.info.'}"
"('h.root-servers.net', 'fr')","{'d.nic.fr.', 'g.ext.nic.fr.', 'f.ext.nic.fr.', 'd.ext.nic.fr.', 'e.ext.nic.fr.'}"
"('nsp2.alibabaonline.com.', 'click.aliexpress.com')",{'nsp.alibabaonline.com.'}
"('m.gtld-servers.net.', 'engadget.com')","{'ns1.p132.dynect.net.', 'pdns120.ultradns.org.', 'ns3.p132.dynect.net.', 'pdns120.ultradns.biz.', 'pdns120.ultradns.net.', 'ns4.p132.dynect.net.', 'ns2.p132.dynect.net.', 'pdns120.ultradns.com.'}"
"('b.ns.dns.be.', 'ac.be')","{'ns2.belnet.be.', 'ns3.belnet.be.', 'ns1.surfnet.nl.', 'ns1.belnet.be.'}"
"('b.root-servers.net', 'es')","{'ns1.cesca.es.', 'g.nic.es.', 'ns-ext.nic.cl.', 'f.nic.es.', 'ns3.nic.fr.', 'a.nic.es.', 'sns-pb.isc.org.'}"
"('d.root-servers.net', 'live')","{'demand.beta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.delta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('g.gtld-servers.net.', 'google.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns1.google.com.', 'ns2.google.com.'}"
"('a.root-servers.net', 'club')","{'ns1.dns.nic.club.', 'ns4.dns.nic.club.', 'ns3.dns.nic.club.', 'ns6.dns.nic.club.', 'ns2.dns.nic.club.', 'ns5.dns.nic.club.'}"
"('h.root-servers.net', 'ua')","{'cd1.ns.ua.', 'he1.ns.ua.', 'pch.ns.ua.', 'ho1.ns.ua.', 'sns-pb.isc.org.'}"
"('m.root-servers.net', 'cl')","{'cl1.dnsnode.net.', 'c.nic.cl.', 'cl-ns.anycast.pch.net.', 'b.nic.cl.', 'a.nic.cl.', 'sns-pb.isc.org.'}"
"('a.root-servers.net', 'es')","{'ns1.cesca.es.', 'g.nic.es.', 'ns-ext.nic.cl.', 'f.nic.es.', 'ns3.nic.fr.', 'a.nic.es.', 'sns-pb.isc.org.'}"
"('a.twnic.net.tw.', 'com.tw')","{'h.twnic.net.tw.', 'g.twnic.net.tw.', 'b.twnic.net.tw.', 'a.twnic.net.tw.', 'e.twnic.net.tw.', 'anytld.apnic.net.', 'i.dns.tw.', 'c.twnic.net.tw.', 'd.twnic.net.tw.', 'h.dns.tw.', 'f.twnic.net.tw.'}"
"('j.root-servers.net', 'cc')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac1.nstld.com.', 'ac3.nstld.com.'}"
"('ns2.nic.dz.', 'dz')","{'ns5.nic.dz.', 'ns1.nic.dz.', 'ns3.nic.fr.', 'ns4.nic.dz.', 'ns2.nic.dz.', 'ns-dz.afrinic.net.'}"
"('f.root-servers.net', 'cc')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac1.nstld.com.', 'ac3.nstld.com.'}"
"('e.tld.sk.', 'sk')","{'e.tld.sk.', 'a.tld.sk.', 'f.tld.sk.', 'c.tld.sk.', 'b.tld.sk.', 'h.tld.sk.', 'g.tld.sk.'}"
"('ns2.ceniai.net.cu.', 'cu')","{'ns.dns.br.', 'cu.cctld.authdns.ripe.net.', 'ns.ceniai.net.cu.', 'rip.psg.com.', 'ns2.ceniai.net.cu.', 'ns2.gip.net.'}"
"('c.root-servers.net', 'google')","{'ns-tld4.charlestonroadregistry.com.', 'ns-tld2.charlestonroadregistry.com.', 'ns-tld1.charlestonroadregistry.com.', 'ns-tld3.charlestonroadregistry.com.', 'ns-tld5.charlestonroadregistry.com.'}"
"('ns4.ja.net.', 'im')","{'pebbles.iom.com.', 'hoppy.iom.com.', 'ns4.ja.net.', 'barney.advsys.co.uk.'}"
"('k.root-servers.net', 'gr')","{'gr-at.ics.forth.gr.', 'gr-d.ics.forth.gr.', 'estia.ics.forth.gr.', 'grdns.ics.forth.gr.', 'gr-c.ics.forth.gr.', 'gr-m.ics.forth.gr.'}"
"('lookup.iucc.ac.il.', 'ac.il')","{'ilns.ilan.net.il.', 'nse.ns.il.', 'lookup.iucc.ac.il.', 'nsa.ns.il.', 'ns2.ns.il.', 'ns1.ns.il.', 'sns-pb.isc.org.', 'nsb.ns.il.', 'ns3.ns.il.'}"
"('h.root-servers.net', 'college')","{'d.nic.college.', 'a.nic.college.', 'c.nic.college.', 'b.nic.college.'}"
"('ns-tld1.charlestonroadregistry.com.', 'google')","{'ns-tld4.charlestonroadregistry.com.', 'ns-tld2.charlestonroadregistry.com.', 'ns-tld1.charlestonroadregistry.com.', 'ns-tld3.charlestonroadregistry.com.', 'ns-tld5.charlestonroadregistry.com.'}"
"('e.root-servers.net', 'is')","{'sunic.sunet.se.', 'isgate.is.', 'durinn.rhnet.is.', 'bes.isnic.is.', 'sns-pb.isc.org.', 'sab.isnic.is.'}"
"('c.root-servers.net', 'moe')","{'ns5.dns.nic.moe.', 'ns3.dns.nic.moe.', 'ns6.dns.nic.moe.', 'ns4.dns.nic.moe.', 'ns1.dns.nic.moe.', 'ns2.dns.nic.moe.'}"
"('pdns1.ultradns.net.', 'here.com')","{'dns1.p09.nsone.net.', 'ns04.heredns.com.', 'pdns2.ultradns.net.', 'pdns4.ultradns.org.', 'dns4.p09.nsone.net.', 'ns02.heredns.com.', 'dns2.p09.nsone.net.', 'ns03.heredns.com.', 'ns01.heredns.com.', 'dns3.p09.nsone.net.', 'pdns1.ultradns.net.', 'pdns3.ultradns.org.'}"
"('hoppy.iom.com.', 'gov.im')","{'pebbles.iom.com.', 'barney.advsys.co.uk.', 'hoppy.iom.com.'}"
"('g.root-servers.net', 'moe')","{'ns5.dns.nic.moe.', 'ns3.dns.nic.moe.', 'ns6.dns.nic.moe.', 'ns4.dns.nic.moe.', 'ns1.dns.nic.moe.', 'ns2.dns.nic.moe.'}"
"('dns1.esa.int.', 'esa.int')","{'dns2.esa.int.', 'dns1.esa.int.', 'dns4.esa.int.', 'dns5.esa.int.', 'dns3.esa.int.', 'dns6.esa.int.'}"
"('nsc.nic.uk.', 'royal.uk')","{'dana.ns.cloudflare.com.', 'chuck.ns.cloudflare.com.'}"
"('e.root-servers.net', 'ec')","{'a.lactld.org.', 'n2.nic.ec.', 'n3.dns.ec.', 'sns-pb.isc.org.'}"
"('b.root-servers.net', 'ninja')","{'demand.beta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.delta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('l.root-servers.net', 'company')","{'demand.beta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.delta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('a.root-servers.net', 'me')","{'b2.nic.me.', 'a2.nic.me.', 'b0.nic.me.', 'a0.nic.me.', 'c0.nic.me.'}"
"('c.root-servers.net', 'ar')","{'e.dns.ar.', 'ar.cctld.authdns.ripe.net.', 'ns2.switch.ch.', 'b.dns.ar.', 'a.dns.ar.', 'c.dns.ar.'}"
"('b.root-servers.net', 'site')","{'a.nic.site.', 'd.nic.site.', 'b.nic.site.', 'c.nic.site.'}"
"('f.gtld.biz.', 'biz')","{'a.gtld.biz.', 'b.gtld.biz.', 'f.gtld.biz.', 'e.gtld.biz.', 'c.gtld.biz.', 'k.gtld.biz.'}"
"('k.root-servers.net', 'im')","{'pebbles.iom.com.', 'hoppy.iom.com.', 'ns4.ja.net.', 'barney.advsys.co.uk.'}"
"('a.root-servers.net', 'pr')","{'a2.pr.afilias-nst.info.', 'c0.pr.afilias-nst.info.', 'b0.pr.afilias-nst.org.', 'd0.pr.afilias-nst.org.', 'a0.pr.afilias-nst.info.', 'pr-dns.denic.de.', 'b2.pr.afilias-nst.org.'}"
"('f.gtld-servers.net.', 'globalsign.com')","{'dns2.p07.nsone.net.', 'dns4.p07.nsone.net.', 'dns1.p07.nsone.net.', 'dns3.p07.nsone.net.'}"
"('ns1.gov.mo.', 'gov.mo')","{'ns3.gov.mo.', 'ns2.gov.mo.', 'ns1.gov.mo.'}"
"('ns0.ja.net.', 'gov.scot')","{'ns2.ja.net.', 'ns3.ja.net.', 'ns4.ja.net.', 'ns0.ja.net.'}"
"('m.root-servers.net', 'ag')","{'a2.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a0.cctld.afilias-nst.info.', 'c0.cctld.afilias-nst.info.', 'd0.cctld.afilias-nst.org.', 'b0.cctld.afilias-nst.org.'}"
"('a2.verisigndns.com.', 'ebay.com')","{'a3.verisigndns.com.', 'ns3.p47.dynect.net.', 'ns1.p47.dynect.net.', 'a2.verisigndns.com.', 'a1.verisigndns.com.', 'ns4.p47.dynect.net.', 'ns2.p47.dynect.net.'}"
"('f.tld.sk.', 'sk')","{'a.tld.sk.', 'e.tld.sk.', 'f.tld.sk.', 'c.tld.sk.', 'b.tld.sk.', 'h.tld.sk.', 'g.tld.sk.'}"
"('a.dns.tw.', 'tw')","{'f.dns.tw.', 'b.dns.tw.', 'ns.twnic.net.', 'anytld.apnic.net.', 'a.dns.tw.', 'g.dns.tw.', 'e.dns.tw.', 'i.dns.tw.', 'd.dns.tw.', 'h.dns.tw.', 'c.dns.tw.'}"
"('j.gtld-servers.net.', 'google.com')","{'ns3.google.com.', 'ns4.google.com.', 'ns1.google.com.', 'ns2.google.com.'}"
"('b.root-servers.net', 'mn')","{'ns3.magic.mn.', 'a2.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a0.cctld.afilias-nst.info.', 'ns1.magic.mn.', 'c0.cctld.afilias-nst.info.', 'd0.cctld.afilias-nst.org.', 'b0.cctld.afilias-nst.org.', 'ns4.magic.mn.', 'ns2.magic.mn.'}"
"('m.root-servers.net', 'top')","{'j.zdnscloud.com.', 'f.zdnscloud.com.', 'i.zdnscloud.com.', 'd.zdnscloud.com.', 'a.zdnscloud.com.', 'g.zdnscloud.com.', 'c.zdnscloud.com.', 'b.zdnscloud.com.'}"
"('lookup.iucc.ac.il.', 'gov.il')","{'ilns.ilan.net.il.', 'nsa.ns.il.', 'lookup.iucc.ac.il.', 'nse.ns.il.', 'ns2.ns.il.', 'ns1.ns.il.', 'sns-pb.isc.org.', 'nsb.ns.il.', 'dns3.gov.il.', 'ns3.ns.il.'}"
"('k.root-servers.net', 'ge')","{'ns2.nic.fr.', 'ge.hostmaster.ua.', 'ns.uu.net.', 'ns.nic.ge.'}"
"('k.root-servers.net', 'realtor')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac1.nstld.com.', 'ac3.nstld.com.'}"
"('d.monic.mo.', 'mo')","{'b.monic.mo.', 'ns17.cdns.net.', 'e.monic.mo.', 'd.monic.mo.', 'ns2.cuhk.edu.hk.', 'a.monic.mo.', 'c.monic.mo.'}"
"('j.root-servers.net', 'cat')","{'anyc1.irondns.net.', 'nsc.nic.de.', 'cat.pch.net.', 'ns1.nic.es.', 'ns.nic.cat.', 'switch.nic.cat.', 'sns-pb.isc.org.'}"
"('ns1.telone.co.zw.', 'org.zw')","{'ns1.telone.co.zw.', 'ns2.telone.co.zw.', 'ns1.liquidtelecom.net.', 'ns2.liquidtelecom.net.'}"
"('f.root-servers.net', 'jobs')","{'ac4.nstld.com.', 'ac2.nstld.com.', 'ac1.nstld.com.', 'ac3.nstld.com.'}"
"('g.root-servers.net', 'sh')","{'c0.nic.sh.', 'a2.nic.sh.', 'ns-a3.sh.', 'b0.nic.sh.', 'ns-a1.sh.', 'a0.nic.sh.'}"
"('h.gtld-servers.net.', 'net')","{'e.gtld-servers.net.', 'c.gtld-servers.net.', 'd.gtld-servers.net.', 'k.gtld-servers.net.', 'l.gtld-servers.net.', 'j.gtld-servers.net.', 'h.gtld-servers.net.', 'g.gtld-servers.net.', 'f.gtld-servers.net.', 'a.gtld-servers.net.', 'm.gtld-servers.net.', 'b.gtld-servers.net.', 'i.gtld-servers.net.'}"
"('b.root-servers.net', 'ec')","{'a.lactld.org.', 'n2.nic.ec.', 'n3.dns.ec.', 'sns-pb.isc.org.'}"
"('c.root-servers.net', 'pt')","{'ns.dns.br.', 'ns2.nic.fr.', 'f.dns.pt.', 'c.dns.pt.', 'e.dns.pt.', 'a.dns.pt.', 'g.dns.pt.', 'sns-pb.isc.org.', 'b.dns.pt.', 'd.dns.pt.'}"
"('k.root-servers.net', 'name')","{'ac1.nstld.com.', 'ac4.nstld.com.', 'ac2.nstld.com.', 'ac3.nstld.com.'}"
"('b.dns.cn.', 'gov.cn')","{'d.dns.cn.', 'cns.cernet.net.', 'b.dns.cn.', 'e.dns.cn.', 'g.dns.cn.', 'f.dns.cn.', 'c.dns.cn.', 'a.dns.cn.'}"
"('g.dns-servers.vn.', 'com.vn')","{'a.dns-servers.vn.', 'b.dns-servers.vn.', 'd.dns-servers.vn.', 'e.dns-servers.vn.', 'f.dns-servers.vn.', 'g.dns-servers.vn.', 'c.dns-servers.vn.'}"
"('d-dns.pl.', 'org.pl')","{'f-dns.pl.', 'a-dns.pl.', 'b-dns.pl.', 'i-dns.pl.', 'e-dns.pl.', 'g-dns.pl.', 'h-dns.pl.', 'd-dns.pl.'}"
"('sg-ns.anycast.pch.net.', 'gov.sg')","{'NS2.CUHK.EDU.HK.', 'DSANY.SGNIC.SG.', 'SG-NS.ANYCAST.PCH.NET.', 'DSANY2.SGNIC.SG.', 'DSANY3.SGNIC.SG.'}"
"('b.root-servers.net', 'va')","{'osiris.namex.it.', 'seth.namex.it.', 'dns.nic.it.', 'john.vatican.va.', 'michael.vatican.va.', 'va.cctld.authdns.ripe.net.'}"
"('c.thains.co.th.', 'ac.th')","{'b.thains.co.th.', 'ns.thnic.net.', 'c.thains.co.th.', 'ams.sns-pb.isc.org.', 'a.thains.co.th.', 'p.thains.co.th.', 'ord.sns-pb.isc.org.'}"
"('f.root-servers.net', 'is')","{'sunic.sunet.se.', 'isgate.is.', 'durinn.rhnet.is.', 'bes.isnic.is.', 'sns-pb.isc.org.', 'sab.isnic.is.'}"
"('m.root-servers.net', 'services')","{'demand.beta.aridns.net.au.', 'demand.gamma.aridns.net.au.', 'demand.delta.aridns.net.au.', 'demand.alpha.aridns.net.au.'}"
"('b.root-servers.net', 'vip')","{'dns1.nic.vip.', 'dnsc.nic.vip.', 'dnsb.nic.vip.', 'dns3.nic.vip.', 'dnsd.nic.vip.', 'dns4.nic.vip.', 'dnsa.nic.vip.', 'dns2.nic.vip.'}"
"('nsa.nic.uk.', 'royal.uk')","{'dana.ns.cloudflare.com.', 'chuck.ns.cloudflare.com.'}"
"('k.gtld-servers.net.', 'bfast.com')","{'ns1.mediaplex.com.', 'ns2.mediaplex.com.'}"
"('f.nic.rs.', 'ac.rs')","{'ns.rcub.bg.ac.rs.', 'ns2.iif.hu.', 'gaea.rcub.bg.ac.rs.', 'ns.etf.bg.ac.rs.', 'ns.unic.kg.ac.rs.', 'ban.junis.ni.ac.rs.', 'odisej.telekom.rs.', 'ns1.uns.ac.rs.'}"
"('m.root-servers.net', 'gl')","{'a.nuuk.nic.gl.', 'b.gl.dyntld.net.', 'd.nic.gl.', 'a.gl.dyntld.net.'}"
"('h.root-servers.net', 'bz')","{'a2.cctld.afilias-nst.info.', 'b2.cctld.afilias-nst.org.', 'a0.cctld.afilias-nst.info.', 'c0.cctld.afilias-nst.info.', 'd0.cctld.afilias-nst.org.', 'b0.cctld.afilias-nst.org.'}"
"('pch.ns.ua.', 'com.ua')","{'ba1.ns.ua.', 'k.ns.com.ua.', 'nix.ns.ua.', 'ho1.ns.com.ua.', 'sns-pb.isc.org.'}"
"('dns3.nic.uk.', 'org.uk')","{'dns2.nic.uk.', 'nsb.nic.uk.', 'nsc.nic.uk.', 'dns3.nic.uk.', 'dns4.nic.uk.', 'dns1.nic.uk.', 'nsa.nic.uk.', 'nsd.nic.uk.'}"
"('l.gtld-servers.net.', 'icq.com')","{'ns1.mail.ru.', 'ns2.mail.ru.'}"
"('g.root-servers.net', 'college')","{'d.nic.college.', 'a.nic.college.', 'c.nic.college.', 'b.nic.college.'}"
"('g.root-servers.net', 'site')","{'a.nic.site.', 'd.nic.site.', 'b.nic.site.', 'c.nic.site.'}"
"('v.au.', 'org.au')","{'q.au.', 's.au.', 't.au.', 'r.au.'}"
"('c0.org.afilias-nst.info.', 'szfw.org')","{'ns7.adyun.com.', 'ns8.adyun.com.', 'ns4.adyun.com.'}"
"('k.root-servers.net', 'info')","{'b0.info.afilias-nst.org.', 'b2.info.afilias-nst.org.', 'd0.info.afilias-nst.org.', 'c0.info.afilias-nst.info.', 'a2.info.afilias-nst.info.', 'a0.info.afilias-nst.info.'}"
"('b.nic.icu.', 'icu')","{'d.nic.icu.', 'b.nic.icu.', 'c.nic.icu.', 'a.nic.icu.'}"
"('b.gtld-servers.net.', 'pinterest.com')","{'ns2.pinterest.com.', 'ns7.pinterest.com.', 'ns6.pinterest.com.', 'ns5.pinterest.com.', 'ns8.pinterest.com.', 'ns3.pinterest.com.', 'ns1.pinterest.com.', 'ns4.pinterest.com.'}"
"('e.root-servers.net', 'cz')","{'c.ns.nic.cz.', 'b.ns.nic.cz.', 'a.ns.nic.cz.', 'd.ns.nic.cz.'}"
"('durinn.rhnet.is.', 'is')","{'sunic.sunet.se.', 'isgate.is.', 'durinn.rhnet.is.', 'bes.isnic.is.', 'sns-pb.isc.org.', 'sab.isnic.is.'}"
"('c.root-servers.net', 'today')","{'demand.beta.aridns.net.au.', 'demand.alpha.aridns.net.au.', 'demand.delta.aridns.net.au.', 'demand.gamma.aridns.net.au.'}"
"('ns3.ja.net.', 'ac.uk')","{'auth03.ns.uu.net.', 'ns1.surfnet.nl.', 'ns4.ja.net.', 'dns-3.dfn.de.', 'ns3.ja.net.', 'ns0.ja.net.', 'ns2.ja.net.'}"
"('c.twnic.net.tw.', 'gov.tw')","{'h.twnic.net.tw.', 'g.twnic.net.tw.', 'b.twnic.net.tw.', 'a.twnic.net.tw.', 'e.twnic.net.tw.', 'c.twnic.net.tw.', 'd.twnic.net.tw.', 'f.twnic.net.tw.'}"
"('m.root-servers.net', 'es')","{'ns1.cesca.es.', 'g.nic.es.', 'ns-ext.nic.cl.', 'f.nic.es.', 'ns3.nic.fr.', 'a.nic.es.', 'sns-pb.isc.org.'}"
"('e.root-servers.net', 'kr')","{'f.dns.kr.', 'c.dns.kr.', 'b.dns.kr.', 'e.dns.kr.', 'g.dns.kr.', 'd.dns.kr.'}"
"('g.root-servers.net', 'cy')","{'ns1.ucy.ac.cy.', 'cynic6.dns.cy.', 'estia.ics.forth.gr.', 'ns02.savvis.net.', 'ns2.ucy.ac.cy.', 'cy-ns.anycast.pch.net.', 'cynic.dns.cy.', 'cynic4.dns.cy.', 'ns4.apnic.net.'}"
"('ns-1087.awsdns-07.org.', 'aps.org')","{'ns-713.awsdns-25.net.', 'ns-456.awsdns-57.com.', 'ns-1828.awsdns-36.co.uk.', 'ns-1087.awsdns-07.org.'}"
"('g.root-servers.net', 'ro')","{'sec-dns-b.rotld.ro.', 'sec-dns-a.rotld.ro.', 'primary.rotld.ro.', 'dns-ro.denic.de.', 'dns-at.rotld.ro.', 'sns-pb.isc.org.'}"
